,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
597,0.17776498794555665,0.0569242274098466,0.1023331642150879,0.00026693621801286016,True,40,0.15,2,8,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
598,0.27785406112670896,0.03562610668333915,0.10529923439025879,0.005674357808936862,True,40,0.15,2,8,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
599,0.38341684341430665,0.01874710515126762,0.10249204635620117,0.0008394058467595454,True,40,0.15,2,8,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
600,0.1067631721496582,0.0006350383543745278,0.10205678939819336,0.00010868701551743416,True,40,0.15,4,2,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9833333333333333,0.9833333333333333,0.9830508474576272,0.9322033898305084,0.9663841807909603,0.021396696812639206,954,0.9957983193277311,1.0,1.0,0.9916317991631799,0.9832635983263598,0.9941387433634542,0.006261252269334596
601,0.12123908996582031,0.0024955373768206723,0.10256142616271972,0.0005886107200245448,True,40,0.15,4,2,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,1.0,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
602,0.1824498176574707,0.06353307953564376,0.10234646797180176,0.0004978950713034863,True,40,0.15,4,2,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9833333333333333,1.0,1.0,1.0,1.0,0.9966666666666667,0.006666666666666687,620,1.0,1.0,1.0,1.0,1.0,1.0,0.0
603,0.2909740447998047,0.0381440800144073,0.10550093650817871,0.005356322584546331,True,40,0.15,4,2,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
604,0.38994598388671875,0.022322590692644,0.10275821685791016,0.0007198165663913448,True,40,0.15,4,2,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
605,0.10730886459350586,0.0010074678287758084,0.10211586952209473,0.00018834337389342216,True,40,0.15,4,3,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9833333333333333,0.9833333333333333,0.9830508474576272,0.9322033898305084,0.9663841807909603,0.021396696812639206,954,0.9957983193277311,1.0,1.0,0.9916317991631799,0.9832635983263598,0.9941387433634542,0.006261252269334596
606,0.13170337677001953,0.009520616046653281,0.10242195129394531,0.0003829238238261655,True,40,0.15,4,3,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,1.0,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
607,0.13881893157958985,0.014119159025821358,0.10204825401306153,8.412718400417213e-05,True,40,0.15,4,3,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9833333333333333,1.0,1.0,1.0,1.0,0.9966666666666667,0.006666666666666687,620,1.0,1.0,1.0,1.0,1.0,1.0,0.0
608,0.30002102851867674,0.050807041786136625,0.10207128524780273,0.00024391066628827825,True,40,0.15,4,3,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
609,0.3776829719543457,0.011377498200456117,0.10341420173645019,0.0020308590214977214,True,40,0.15,4,3,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
610,0.10653729438781738,0.0005362637415050991,0.1020972728729248,4.1551372176416675e-05,True,40,0.15,4,5,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9833333333333333,0.9833333333333333,0.9830508474576272,0.9322033898305084,0.9663841807909603,0.021396696812639206,954,0.9957983193277311,1.0,1.0,0.9916317991631799,0.9832635983263598,0.9941387433634542,0.006261252269334596
611,0.1351801872253418,0.018395318678518884,0.1021345615386963,0.00013403701679088492,True,40,0.15,4,5,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,1.0,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
612,0.13166589736938478,0.001572730237263611,0.10244936943054199,0.0006049580501269144,True,40,0.15,4,5,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9833333333333333,1.0,1.0,1.0,1.0,0.9966666666666667,0.006666666666666687,620,1.0,1.0,1.0,1.0,1.0,1.0,0.0
613,0.2967571258544922,0.03936559108987324,0.10434598922729492,0.0042850631730457145,True,40,0.15,4,5,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
614,0.39833617210388184,0.02126050296182729,0.1027252197265625,0.0008511834366679947,True,40,0.15,4,5,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
615,0.10924997329711914,0.003980038422123995,0.10211963653564453,0.0001471446691259696,True,40,0.15,4,8,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9833333333333333,0.9833333333333333,0.9830508474576272,0.9322033898305084,0.9663841807909603,0.021396696812639206,954,0.9957983193277311,1.0,1.0,0.9916317991631799,0.9832635983263598,0.9941387433634542,0.006261252269334596
616,0.12614169120788574,0.008925603140697826,0.10205492973327637,0.00028999308008037614,True,40,0.15,4,8,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,1.0,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
617,0.16133623123168944,0.0392602505404393,0.10796875953674316,0.008647687509096261,True,40,0.15,4,8,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9833333333333333,1.0,1.0,1.0,1.0,0.9966666666666667,0.006666666666666687,620,1.0,1.0,1.0,1.0,1.0,1.0,0.0
618,0.26980276107788087,0.01774603195779314,0.10335135459899902,0.0025681715881138425,True,40,0.15,4,8,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
619,0.40068278312683103,0.04759163157675222,0.10804233551025391,0.011163314893024846,True,40,0.15,4,8,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
620,0.11272215843200684,0.005232543848984218,0.1021855354309082,0.0002456691416752816,True,40,0.15,8,2,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,0.9333333333333333,0.9166666666666666,1.0,0.9322033898305084,0.9497740112994351,0.029943716020987124,1158,0.9747899159663865,0.9621848739495799,0.9705882352941176,0.9916317991631799,0.9707112970711297,0.9739812242888787,0.009731962343515355
621,0.1305692672729492,0.0046209961310683095,0.10390958786010743,0.00399765235380536,True,40,0.15,8,2,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9765536723163841,0.020057690741918256,892,1.0,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.9874476987447699,0.9932948911782287,0.004267674609128865
622,0.17387475967407226,0.051552715594163245,0.10231375694274902,0.00040858879217908035,True,40,0.15,8,2,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9865536723163842,0.016469289953448183,815,0.9957983193277311,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.99581589958159,0.9941281952111389,0.0020526932062312916
623,0.2776175975799561,0.04322947618420526,0.10250635147094726,0.00044213814686177146,True,40,0.15,8,2,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,0.9957983193277311,1.0,1.0,1.0,1.0,0.9991596638655462,0.001680672268907557
624,0.3805237293243408,0.010338069458805646,0.10240812301635742,0.0003198724240704555,True,40,0.15,8,2,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
625,0.10661783218383789,0.0007368155072275384,0.10224609375,0.00038491196262679413,True,40,0.15,8,3,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,0.9333333333333333,0.9166666666666666,1.0,0.9322033898305084,0.9497740112994351,0.029943716020987124,1158,0.9747899159663865,0.9621848739495799,0.9705882352941176,0.9916317991631799,0.9707112970711297,0.9739812242888787,0.009731962343515355
626,0.12863922119140625,0.007225238822458541,0.10346870422363282,0.0017724623194487494,True,40,0.15,8,3,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9765536723163841,0.020057690741918256,892,1.0,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.9874476987447699,0.9932948911782287,0.004267674609128865
627,0.1620267868041992,0.03285734739674792,0.10205426216125488,0.00014452214507855188,True,40,0.15,8,3,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9865536723163842,0.016469289953448183,815,0.9957983193277311,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.99581589958159,0.9941281952111389,0.0020526932062312916
628,0.2780111312866211,0.04032739299963758,0.10219769477844239,0.0004844858745791924,True,40,0.15,8,3,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,0.9957983193277311,1.0,1.0,1.0,1.0,0.9991596638655462,0.001680672268907557
629,0.37876181602478026,0.026826345861589995,0.10232405662536621,0.0001037403484716823,True,40,0.15,8,3,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
630,0.10633211135864258,0.0005713434972235106,0.10206170082092285,3.15648190771263e-05,True,40,0.15,8,5,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,0.9333333333333333,0.9166666666666666,1.0,0.9322033898305084,0.9497740112994351,0.029943716020987124,1158,0.9747899159663865,0.9621848739495799,0.9705882352941176,0.9916317991631799,0.9707112970711297,0.9739812242888787,0.009731962343515355
631,0.13438615798950196,0.018080626111951572,0.10443344116210937,0.004009031706613833,True,40,0.15,8,5,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9765536723163841,0.020057690741918256,892,1.0,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.9874476987447699,0.9932948911782287,0.004267674609128865
632,0.1345001220703125,0.006110433996701366,0.10194454193115235,0.00018627688595697757,True,40,0.15,8,5,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9865536723163842,0.016469289953448183,815,0.9957983193277311,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.99581589958159,0.9941281952111389,0.0020526932062312916
633,0.2690619468688965,0.02408028844776423,0.10236091613769531,0.00035777849839888033,True,40,0.15,8,5,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,0.9957983193277311,1.0,1.0,1.0,1.0,0.9991596638655462,0.001680672268907557
634,0.38304824829101564,0.018222410253141894,0.1133568286895752,0.02241359196887728,True,40,0.15,8,5,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
635,0.11831717491149903,0.012294045233392763,0.10204362869262695,0.00010254005856682999,True,40,0.15,8,8,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,0.9333333333333333,0.9166666666666666,1.0,0.9322033898305084,0.9497740112994351,0.029943716020987124,1158,0.9747899159663865,0.9621848739495799,0.9705882352941176,0.9916317991631799,0.9707112970711297,0.9739812242888787,0.009731962343515355
636,0.13453292846679688,0.0011468485523514688,0.10228958129882812,0.0005368936458346419,True,40,0.15,8,8,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9765536723163841,0.020057690741918256,892,1.0,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.9874476987447699,0.9932948911782287,0.004267674609128865
637,0.14172868728637694,0.006379791508358329,0.10190749168395996,0.00017936266309981472,True,40,0.15,8,8,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9865536723163842,0.016469289953448183,815,0.9957983193277311,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.99581589958159,0.9941281952111389,0.0020526932062312916
638,0.30697107315063477,0.04042897051180892,0.10251917839050292,0.0004500211557393381,True,40,0.15,8,8,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,0.9957983193277311,1.0,1.0,1.0,1.0,0.9991596638655462,0.001680672268907557
639,0.3982180118560791,0.02298866808711315,0.10239658355712891,0.000325973658806531,True,40,0.15,8,8,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
640,0.10889873504638672,0.00408516573921022,0.10208692550659179,0.0001267627976646611,True,40,0.25,1,2,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,1.0,1.0,0.0
641,0.12148485183715821,0.005041265326880484,0.1020991325378418,0.0001222748830408645,True,40,0.25,1,2,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
642,0.15653209686279296,0.040326380278996064,0.10262036323547363,0.0008337812074162289,True,40,0.25,1,2,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
643,0.2933003902435303,0.044369501589271026,0.10428962707519532,0.004270055640363875,True,40,0.25,1,2,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
644,0.4113000392913818,0.03990607060399953,0.10218071937561035,0.0001630964324873592,True,40,0.25,1,2,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
645,0.10841312408447265,0.0017046732641309795,0.1020822525024414,0.00010252930354897143,True,40,0.25,1,3,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,1.0,1.0,0.0
646,0.14883193969726563,0.037650618127998255,0.10221786499023437,0.00020820565824699209,True,40,0.25,1,3,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
647,0.20132789611816407,0.044474296886926425,0.10196590423583984,0.00014997699825238049,True,40,0.25,1,3,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
648,0.27204580307006837,0.027733320447335136,0.10204610824584961,0.00017403933108944332,True,40,0.25,1,3,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
649,0.3939509868621826,0.025396834037991308,0.11015338897705078,0.011220374039992995,True,40,0.25,1,3,148,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
650,0.10674381256103516,0.0008164273481407055,0.10210866928100586,6.230975487522304e-05,True,40,0.25,1,5,10,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
651,0.1411118984222412,0.03908010880851977,0.10262918472290039,0.0005213487026701189,True,40,0.25,1,5,45,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
652,0.20361647605895997,0.05094419066494041,0.10205845832824707,0.00017509661727363392,True,40,0.25,1,5,60,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
653,0.2801839351654053,0.04449452546074592,0.10223846435546875,6.165679625274567e-05,True,40,0.25,1,5,110,-1,42,2,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
