,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.12416276931762696,0.008701723548252912,0.10215196609497071,0.00012164559836606863,True,10,0.07,1,2,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.9625,0.925,0.9125,0.8607594936708861,0.9493670886075949,0.9220253164556963,0.03532379920022065,6552,0.9968553459119497,0.9968553459119497,0.9905660377358491,0.9937304075235109,0.9968652037617555,0.9949744681690029,0.002515242692987913
1,0.2251595973968506,0.07291315691089446,0.11263151168823242,0.014377889352285142,True,10,0.07,1,2,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9625,0.9125,0.975,0.9240506329113924,0.9746835443037974,0.949746835443038,0.02634322133009679,6217,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.26520547866821287,0.0453596752201209,0.11736869812011719,0.014117297105465365,True,10,0.07,1,2,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45}",0.9875,0.9375,0.9875,0.9113924050632911,0.9873417721518988,0.962246835443038,0.031949270546906265,5949,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.356596565246582,0.078337207732684,0.11430306434631347,0.00988362855453663,True,10,0.07,1,2,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60}",0.975,0.925,0.95,0.9240506329113924,1.0,0.9548101265822784,0.029351943934300483,6089,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.5991364479064941,0.07586774694515608,0.12079486846923829,0.010031464861859686,True,10,0.07,1,2,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 110}",0.9875,0.9625,0.975,0.9620253164556962,1.0,0.9774050632911393,0.014675971967150252,5587,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,1.0427736282348632,0.08605178684751312,0.19245543479919433,0.061047842337102524,True,10,0.07,1,2,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 148}",0.975,0.95,0.975,0.9620253164556962,1.0,0.9724050632911393,0.016641357699778366,5670,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,1.29262433052063,0.11157747964492377,0.18192124366760254,0.056555185970034644,True,10,0.07,1,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9625,0.9375,0.9625,0.9493670886075949,1.0,0.9623734177215189,0.020993538273833864,5916,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.14889974594116212,0.02033667442821201,0.11599550247192383,0.01975230026724114,True,10,0.07,1,3,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 10}",0.9625,0.925,0.8625,0.9240506329113924,0.8607594936708861,0.9069620253164556,0.039530750809639144,6630,0.9937106918238994,0.9811320754716981,0.9968553459119497,0.9968652037617555,0.9937304075235109,0.9924587448985628,0.005834807921859033
8,0.1584470272064209,0.04731095276677081,0.12474737167358399,0.017364605831846815,True,10,0.07,1,3,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 25}",0.9875,0.9125,0.95,0.9493670886075949,1.0,0.9598734177215189,0.031065990051220377,5969,1.0,0.9937106918238994,1.0,1.0,1.0,0.9987421383647799,0.002515723270440251
9,0.2632763862609863,0.05343958359686201,0.11613550186157226,0.009565824574316296,True,10,0.07,1,3,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 45}",0.975,0.925,0.9375,0.9493670886075949,0.9620253164556962,0.9497784810126582,0.017612571983566208,6193,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,0.3257262706756592,0.07967962217491042,0.12059407234191895,0.010162322124020675,True,10,0.07,1,3,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 60}",0.9625,0.95,0.95,0.9620253164556962,0.9873417721518988,0.9623734177215189,0.013636413404909382,5916,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,0.6074477195739746,0.07493084605051338,0.12734384536743165,0.008693038191203976,True,10,0.07,1,3,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 110}",0.9875,0.9625,0.9875,0.9620253164556962,1.0,0.9799050632911392,0.015111546470328039,5418,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,0.9745455265045166,0.045657871749068255,0.14333248138427734,0.05174929178120027,True,10,0.07,1,3,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 148}",0.9875,0.95,0.9875,0.9620253164556962,0.9873417721518988,0.9748734177215189,0.01586241871568197,5654,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,1.305316686630249,0.08825248279274849,0.14227886199951173,0.052308723944389776,True,10,0.07,1,3,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 200}",0.975,0.975,0.975,0.9620253164556962,0.9746835443037974,0.9723417721518987,0.005159683727136393,5685,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,0.1333014965057373,0.018223346429044752,0.11955528259277344,0.004757111267831758,True,10,0.07,1,5,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.95,0.8875,0.925,0.9746835443037974,0.9367088607594937,0.9347784810126581,0.028839932525226302,6445,0.9937106918238994,0.9842767295597484,0.9937106918238994,0.9968652037617555,1.0,0.9937126633938606,0.005263192329110275
15,0.11908226013183594,0.003757623214580281,0.10667223930358886,0.004675259535852188,True,10,0.07,1,5,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 25}",0.95,0.95,0.9375,0.9873417721518988,0.9873417721518988,0.9624367088607595,0.02084086014756674,5908,0.9937106918238994,1.0,1.0,1.0,1.0,0.9987421383647799,0.002515723270440251
16,0.167616605758667,0.048018227936805345,0.10697412490844727,0.004539277025155348,True,10,0.07,1,5,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45}",0.9625,0.95,0.9375,0.9746835443037974,1.0,0.9649367088607594,0.0214767362578306,5858,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
17,0.29124131202697756,0.03029375571928162,0.11689634323120117,0.014385698098721141,True,10,0.07,1,5,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 60}",0.95,0.95,0.9625,0.9746835443037974,0.9873417721518988,0.9649050632911391,0.014485377097456068,5859,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
18,0.5867941856384278,0.09691321170865813,0.11954698562622071,0.0080723906565967,True,10,0.07,1,5,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 110}",0.975,0.95,0.9875,0.9873417721518988,1.0,0.9799683544303797,0.01694193974207214,5409,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19,0.9409763813018799,0.19040702062613601,0.13351020812988282,0.02502603471828134,True,10,0.07,1,5,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 148}",0.9875,0.9375,0.9875,0.9746835443037974,1.0,0.9774367088607594,0.021513541753263882,5544,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,1.2340476036071777,0.08179490784609571,0.15297422409057618,0.05983418638106084,True,10,0.07,1,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9875,0.925,0.9875,0.9620253164556962,0.9746835443037974,0.9673417721518988,0.023184910128854576,5790,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,0.13014616966247558,0.014543079085838882,0.11390624046325684,0.012745438192809471,True,10,0.07,1,8,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 10}",0.9375,0.9,0.875,0.9493670886075949,0.9240506329113924,0.9171835443037974,0.0267223554606469,6597,0.9905660377358491,0.9905660377358491,0.9685534591194969,0.9843260188087775,0.9905956112852664,0.9849214329370477,0.008534453836923254
22,0.14084534645080565,0.03453850874556679,0.11637940406799316,0.01349629086674376,True,10,0.07,1,8,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 25}",0.95,0.925,0.9375,0.9746835443037974,0.9620253164556962,0.9498417721518987,0.017521474909365328,6189,0.9937106918238994,0.9968553459119497,1.0,0.9937304075235109,1.0,0.9968592890518719,0.0028082631710810357
23,0.21341218948364257,0.03528778820036021,0.11182084083557128,0.008916595359075975,True,10,0.07,1,8,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 45}",0.975,0.9125,0.95,1.0,0.9873417721518988,0.9649683544303798,0.03100128957213548,5857,1.0,1.0,0.9968553459119497,1.0,0.9968652037617555,0.998744109934741,0.0015381480753635345
24,0.3308995723724365,0.07392698428860348,0.12014646530151367,0.01619807418956392,True,10,0.07,1,8,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 60}",0.9625,0.9125,0.95,0.9620253164556962,0.9873417721518988,0.954873417721519,0.024424435231390252,6066,1.0,1.0,0.9968553459119497,1.0,0.9937304075235109,0.9981171506870922,0.0025088256806383145
25,0.5452394008636474,0.10445722718717061,0.12162933349609376,0.007811779726446837,True,10,0.07,1,8,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 110}",0.975,0.925,0.975,0.9620253164556962,0.9746835443037974,0.9623417721518986,0.019325055736065806,5918,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,0.9281486988067627,0.0777941708744619,0.14464659690856935,0.042627725302836025,True,10,0.07,1,8,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 148}",0.975,0.95,0.9875,0.9746835443037974,0.9746835443037974,0.9723734177215189,0.012222566146985407,5681,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,1.184225845336914,0.11600435961319756,0.1361778736114502,0.05691243018377949,True,10,0.07,1,8,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 200}",0.975,0.9375,0.9875,0.9746835443037974,0.9746835443037974,0.969873417721519,0.016919166995600823,5705,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.13987369537353517,0.023275924190595678,0.10960927009582519,0.007754526119299523,True,10,0.07,1,12,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 10}",0.875,0.8125,0.875,0.9240506329113924,0.8860759493670886,0.8745253164556962,0.035871338478106224,6716,0.9622641509433962,0.9748427672955975,0.9685534591194969,0.9717868338557993,0.9655172413793104,0.96859289051872,0.004444690109397754
29,0.1150639533996582,0.0010911217809540684,0.1073540210723877,0.004568042626847189,True,10,0.07,1,12,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 25}",0.9375,0.925,0.975,0.9493670886075949,0.9746835443037974,0.9523101265822784,0.019946150065099862,6147,0.9811320754716981,0.9905660377358491,0.9905660377358491,0.9905956112852664,0.9968652037617555,0.9899449931980836,0.005034908730627423
30,0.16773524284362792,0.04101960572704509,0.11183381080627441,0.008957609382506684,True,10,0.07,1,12,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 45}",0.925,0.9125,0.9875,0.9240506329113924,0.9873417721518988,0.9472784810126583,0.0330703621744647,6266,0.9905660377358491,0.9937106918238994,0.9968553459119497,0.9905956112852664,0.9968652037617555,0.9937185781037441,0.002808275628501612
31,0.2810049533843994,0.018471100933423214,0.12089481353759765,0.010842215905910411,True,10,0.07,1,12,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 60}",0.9125,0.9125,0.975,0.9240506329113924,0.9873417721518988,0.9422784810126583,0.032271251362115595,6360,0.9905660377358491,0.9937106918238994,0.9905660377358491,0.987460815047022,1.0,0.9924607164685237,0.004256333252504327
32,0.601365613937378,0.05266219181229201,0.12013263702392578,0.008315204847736186,True,10,0.07,1,12,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 110}",0.9375,0.9375,0.9875,0.9240506329113924,0.9873417721518988,0.9547784810126583,0.02710113723002029,6091,0.9968553459119497,1.0,1.0,0.9968652037617555,1.0,0.998744109934741,0.0015381480753635345
33,0.9972213745117188,0.2501885063029572,0.14356422424316406,0.03932201602487228,True,10,0.07,1,12,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 148}",0.95,0.9375,0.9875,0.9240506329113924,0.9746835443037974,0.9547468354430381,0.023377274341036577,6095,0.9968553459119497,0.9968553459119497,1.0,0.9968652037617555,1.0,0.998115179117131,0.001538954016194063
34,1.3382426261901856,0.08096205432152749,0.13751378059387206,0.06418084089297703,True,10,0.07,1,12,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 200}",0.95,0.95,0.9875,0.9240506329113924,0.9873417721518988,0.9597784810126584,0.024478293017157253,5987,0.9968553459119497,0.9968553459119497,0.9968553459119497,0.9968652037617555,1.0,0.997486248299521,0.0012568816489613506
35,0.13279452323913574,0.021206762011647923,0.11204204559326172,0.01074377786808552,True,10,0.07,2,2,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.925,0.95,0.95,0.9113924050632911,0.9746835443037974,0.9422151898734178,0.022008213933256044,6364,0.949685534591195,0.9905660377358491,1.0,0.9968652037617555,0.9905956112852664,0.9855424774748132,0.018295981854478106
36,0.13625025749206543,0.028667699859310943,0.11393704414367675,0.009927008063161012,True,10,0.07,2,2,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 25}",0.9125,0.925,0.9625,0.9873417721518988,0.9873417721518988,0.9549367088607594,0.03115914126868434,6064,0.9905660377358491,0.9874213836477987,1.0,0.9968652037617555,1.0,0.9949705250290807,0.005110187636028252
37,0.20975279808044434,0.05352948433872029,0.11102752685546875,0.00705382146443809,True,10,0.07,2,2,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 45}",0.9125,0.9375,0.9875,0.9873417721518988,0.9746835443037974,0.9599050632911392,0.02993955214372616,5957,0.9905660377358491,0.9937106918238994,1.0,1.0,1.0,0.9968553459119498,0.00397770774863947
38,0.33478484153747556,0.05166836836048101,0.12356200218200683,0.014302743039298203,True,10,0.07,2,2,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 60}",0.9125,0.9125,0.9875,0.9746835443037974,0.9746835443037974,0.952373417721519,0.03289115127322535,6138,0.9937106918238994,0.9968553459119497,1.0,1.0,1.0,0.9981132075471699,0.002515723270440251
39,0.6191024303436279,0.1121634232656279,0.11734094619750976,0.008982237170535713,True,10,0.07,2,2,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 110}",0.9625,0.9625,1.0,0.9873417721518988,1.0,0.9824683544303797,0.016946608807431165,5293,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
40,0.8588053703308105,0.09642415551248947,0.12220988273620606,0.011108748636491214,True,10,0.07,2,2,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 148}",0.9875,0.975,0.975,0.9873417721518988,1.0,0.9849683544303798,0.009345896314436906,5173,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
41,1.2376720905303955,0.10714379078551045,0.11011443138122559,0.007276518906691691,True,10,0.07,2,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.95,0.9625,0.9875,0.9746835443037974,0.9873417721518988,0.9724050632911393,0.014534448743877978,5670,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
42,0.13406972885131835,0.022299980579593447,0.11172089576721192,0.014599977223315418,True,10,0.07,2,3,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 10}",0.925,0.95,0.95,0.9113924050632911,0.9746835443037974,0.9422151898734178,0.022008213933256044,6364,0.949685534591195,0.9905660377358491,1.0,0.9968652037617555,0.9905956112852664,0.9855424774748132,0.018295981854478106
43,0.168049955368042,0.06286926110725853,0.11441149711608886,0.0156766238249921,True,10,0.07,2,3,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 25}",0.9125,0.925,0.9625,0.9873417721518988,0.9873417721518988,0.9549367088607594,0.03115914126868434,6064,0.9905660377358491,0.9874213836477987,1.0,0.9968652037617555,1.0,0.9949705250290807,0.005110187636028252
44,0.2593226432800293,0.060137218819018325,0.1107717514038086,0.010182802390188515,True,10,0.07,2,3,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 45}",0.9125,0.9375,0.9875,0.9873417721518988,0.9746835443037974,0.9599050632911392,0.02993955214372616,5957,0.9905660377358491,0.9937106918238994,1.0,1.0,1.0,0.9968553459119498,0.00397770774863947
45,0.30102248191833497,0.04371920182225905,0.1210970401763916,0.014568842441256667,True,10,0.07,2,3,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 60}",0.9125,0.9125,0.9875,0.9746835443037974,0.9746835443037974,0.952373417721519,0.03289115127322535,6138,0.9937106918238994,0.9968553459119497,1.0,1.0,1.0,0.9981132075471699,0.002515723270440251
46,0.5878850936889648,0.07709520640821196,0.12849125862121583,0.011429864047651603,True,10,0.07,2,3,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 110}",0.9625,0.9625,1.0,0.9873417721518988,1.0,0.9824683544303797,0.016946608807431165,5293,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
47,0.9271446228027344,0.20664463356544485,0.14895939826965332,0.0442617448240123,True,10,0.07,2,3,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 148}",0.9875,0.975,0.975,0.9873417721518988,1.0,0.9849683544303798,0.009345896314436906,5173,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
48,1.189896535873413,0.15489204222868405,0.11710891723632813,0.01620407967382779,True,10,0.07,2,3,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 200}",0.95,0.9625,0.9875,0.9746835443037974,0.9873417721518988,0.9724050632911393,0.014534448743877978,5670,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
49,0.13172640800476074,0.022608421122915594,0.1130225658416748,0.010726205602948801,True,10,0.07,2,5,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.8875,0.95,0.9125,0.9493670886075949,0.9873417721518988,0.9373417721518986,0.034369040903123066,6408,0.9528301886792453,0.9842767295597484,0.9968553459119497,0.9937304075235109,0.9968652037617555,0.9849115750872419,0.016690914224471068
50,0.13466711044311525,0.01223347221089819,0.11322083473205566,0.010540049848076933,True,10,0.07,2,5,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",0.9125,0.975,0.9375,0.9746835443037974,0.9746835443037974,0.954873417721519,0.02564099731817383,6066,0.9842767295597484,0.9937106918238994,1.0,1.0,1.0,0.9955974842767296,0.006162238346624345
51,0.23055224418640136,0.08689346553401307,0.10610718727111816,0.007099852154576653,True,10,0.07,2,5,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 45}",0.95,0.95,0.9625,0.9620253164556962,0.9746835443037974,0.9598417721518986,0.009228577353067202,5970,0.9874213836477987,1.0,1.0,1.0,1.0,0.9974842767295599,0.005031446540880502
52,0.3651998043060303,0.07024681714422028,0.1153632640838623,0.016493592291046143,True,10,0.07,2,5,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 60}",0.95,0.95,0.975,0.9620253164556962,0.9873417721518988,0.9648734177215189,0.014545950706021153,5866,0.9937106918238994,0.9905660377358491,1.0,0.9968652037617555,1.0,0.9962283866643009,0.0036676055682306197
53,0.5735636234283448,0.12187292520756011,0.1277684211730957,0.009950924362958101,True,10,0.07,2,5,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 110}",0.975,0.95,0.9875,0.9873417721518988,0.9873417721518988,0.9774367088607594,0.014534104233410824,5544,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
54,0.8597534656524658,0.09138774942057731,0.12550244331359864,0.008307599197134061,True,10,0.07,2,5,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 148}",0.975,0.9625,0.9875,0.9746835443037974,0.9873417721518988,0.9774050632911392,0.009338070859498934,5589,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
55,1.3139532089233399,0.08887212080356827,0.14040937423706054,0.049695873822162236,True,10,0.07,2,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9625,0.9625,0.975,0.9746835443037974,1.0,0.9749367088607596,0.013693649005039717,5638,0.9968553459119497,1.0,1.0,1.0,1.0,0.9993710691823899,0.0012578616352201255
56,0.13862175941467286,0.018579061288568115,0.1184453010559082,0.012453898066848204,True,10,0.07,2,8,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 10}",0.9,0.85,0.825,0.8734177215189873,0.9367088607594937,0.8770253164556963,0.03883291791173434,6712,0.9748427672955975,0.9685534591194969,0.9433962264150944,0.9843260188087775,0.9749216300940439,0.969208020346602,0.01385371245111043
57,0.11961092948913574,0.005775157973045464,0.10716667175292968,0.006591500387999466,True,10,0.07,2,8,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 25}",0.95,0.9125,0.9125,0.9493670886075949,0.9873417721518988,0.9423417721518987,0.027978800029335758,6335,0.9874213836477987,0.9905660377358491,0.9937106918238994,1.0,1.0,0.9943396226415094,0.005031446540880502
58,0.16284871101379395,0.04308376361193926,0.11456351280212403,0.009646205206114334,True,10,0.07,2,8,45,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 45}",0.95,0.9875,0.975,0.9620253164556962,0.9620253164556962,0.9673101265822786,0.012823915628596111,5811,0.9968553459119497,1.0,0.9968553459119497,1.0,1.0,0.9987421383647799,0.0015405595866560865
59,0.29558234214782714,0.039097039212527274,0.12086553573608398,0.015152436229327482,True,10,0.07,2,8,60,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 60}",0.95,0.9625,0.95,0.9620253164556962,0.9493670886075949,0.954778481012658,0.0061170157552290156,6093,0.9937106918238994,0.9968553459119497,0.9937106918238994,0.9968652037617555,1.0,0.9962283866643007,0.002353773807595583
60,0.6513022422790528,0.11053115214137928,0.13423590660095214,0.01597667886837175,True,10,0.07,2,8,110,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 110}",0.95,0.9625,0.9375,0.9746835443037974,0.9746835443037974,0.959873417721519,0.014447372295867776,5962,0.9968553459119497,1.0,0.9968553459119497,1.0,1.0,0.9987421383647799,0.0015405595866560865
61,0.8864415168762207,0.12734024974910355,0.16522111892700195,0.04934265940671933,True,10,0.07,2,8,148,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 148}",0.95,0.9375,0.9625,0.9746835443037974,0.9493670886075949,0.9548101265822785,0.012700325567011726,6073,0.9968553459119497,1.0,0.9937106918238994,1.0,1.0,0.9981132075471699,0.002515723270440251
62,1.2234107494354247,0.13448810977813583,0.14182586669921876,0.04436428977627697,True,10,0.07,2,8,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.07, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 200}",0.95,0.95,0.9625,0.9746835443037974,0.9620253164556962,0.9598417721518986,0.009228577353067202,5970,0.9968553459119497,1.0,0.9937106918238994,1.0,1.0,0.9981132075471699,0.002515723270440251
