,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
35,0.009357595443725586,0.00571650413654336,0.00239710807800293,0.0019191026638749416,20,0.0005,rbf,42,"{'C': 20, 'gamma': 0.0005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36,0.008883810043334961,0.00044513755249592256,0.0017626762390136718,9.148110627563077e-05,50,1,rbf,42,"{'C': 50, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.5833333333333334,0.5666666666666667,0.5666666666666667,0.576271186440678,0.5932203389830508,0.577231638418079,0.010168863759657186,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,0.008001756668090821,0.00013940547781964325,0.0017147541046142578,5.603524429631654e-05,50,0.5,rbf,42,"{'C': 50, 'gamma': 0.5, 'kernel': 'rbf', 'random_state': 42}",0.6166666666666667,0.6,0.6,0.6101694915254238,0.6610169491525424,0.6175706214689266,0.022630204265652897,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,0.008347129821777344,0.0001159421092972689,0.005447578430175781,0.007644961047486668,50,0.1,rbf,42,"{'C': 50, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.8833333333333333,0.8333333333333334,0.95,0.864406779661017,0.9322033898305084,0.8926553672316384,0.04302659577607052,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,0.015174150466918945,0.003267017749002065,0.0012978553771972657,5.283704291732855e-05,50,0.01,rbf,42,"{'C': 50, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",1.0,0.9833333333333333,0.9833333333333333,1.0,1.0,0.9933333333333334,0.008164965809277286,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.009095144271850587,0.00010057663386248574,0.001505899429321289,2.0775220953659215e-05,50,0.05,rbf,42,"{'C': 50, 'gamma': 0.05, 'kernel': 'rbf', 'random_state': 42}",0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9491525423728814,0.9491525423728814,0.9563276836158192,0.02503825793653911,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,0.009804058074951171,0.0009990364523960273,0.0009529590606689453,7.525028214371311e-05,50,0.001,rbf,42,"{'C': 50, 'gamma': 0.001, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.012098360061645507,0.001619410691566593,0.001054668426513672,3.218018505010782e-05,50,0.005,rbf,42,"{'C': 50, 'gamma': 0.005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43,0.006384801864624023,0.0001642557907251158,0.001503753662109375,5.483946583617428e-05,50,0.0001,rbf,42,"{'C': 50, 'gamma': 0.0001, 'kernel': 'rbf', 'random_state': 42}",0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9661016949152542,0.9322033898305084,0.9296610169491526,0.01918825728558384,39,0.9495798319327731,0.9411764705882353,0.9327731092436975,0.9372384937238494,0.9456066945606695,0.9412749200098448,0.005938333917203322
44,0.0107177734375,0.0014031337620398216,0.0010628223419189454,6.284605207649264e-05,50,0.0005,rbf,42,"{'C': 50, 'gamma': 0.0005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
